event_time,available_time,retrieval_time,open,high,low,close,adj_close,volume
2016-03-17 00:00:00+00:00,2016-03-18T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52685.69921875,53606.921875,52685.69921875,53190.55859375,53190.55859375,0
2016-03-18 00:00:00+00:00,2016-03-19T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53190.55859375,53826.578125,53082.96875,53824.28125,53824.28125,0
2016-03-21 00:00:00+00:00,2016-03-22T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53190.55859375,53190.55859375,53190.55859375,53190.55859375,53190.55859375,0
2016-03-22 00:00:00+00:00,2016-03-23T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53824.28125,53824.28125,52953.62890625,53392.859375,53392.859375,0
2016-03-23 00:00:00+00:00,2016-03-24T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53392.859375,53392.859375,52446.859375,52569.55078125,52569.55078125,0
2016-03-24 00:00:00+00:00,2016-03-25T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52569.55078125,52569.55078125,51718.4296875,52323.78125,52323.78125,0
2016-03-29 00:00:00+00:00,2016-03-30T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52323.78125,52562.8203125,51724.609375,51787.19921875,51787.19921875,0
2016-03-30 00:00:00+00:00,2016-03-31T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51787.19921875,52659.640625,51787.19921875,52495.4609375,52495.4609375,0
2016-03-31 00:00:00+00:00,2016-04-01T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52495.4609375,52495.4609375,51800.5703125,52250.28125,52250.28125,0
2016-04-01 00:00:00+00:00,2016-04-02T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52250.28125,52250.28125,51290.5,51584.12890625,51584.12890625,0
2016-04-04 00:00:00+00:00,2016-04-05T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51584.12890625,51963.76171875,51334.3203125,51895.140625,51895.140625,0
2016-04-05 00:00:00+00:00,2016-04-06T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51895.140625,51895.140625,50996.328125,51226.08984375,51226.08984375,0
2016-04-06 00:00:00+00:00,2016-04-07T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51226.08984375,51566.671875,51098.73828125,51184.3203125,51184.3203125,0
2016-04-07 00:00:00+00:00,2016-04-08T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51184.3203125,51540.2890625,51029.359375,51146.8203125,51146.8203125,0
2016-04-08 00:00:00+00:00,2016-04-09T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51146.8203125,51551.5703125,51031.0,51424.48046875,51424.48046875,0
2016-04-11 00:00:00+00:00,2016-04-12T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51424.48046875,51639.25,51091.44140625,51428.078125,51428.078125,0
2016-04-12 00:00:00+00:00,2016-04-13T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51428.078125,52059.76171875,51341.23046875,52059.76171875,52059.76171875,0
2016-04-13 00:00:00+00:00,2016-04-14T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52059.76171875,53528.01953125,52059.76171875,52938.23828125,52938.23828125,0
2016-04-14 00:00:00+00:00,2016-04-15T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52938.23828125,53064.98828125,52667.73828125,52848.0,52848.0,0
2016-04-15 00:00:00+00:00,2016-04-16T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52848.0,53042.16015625,52537.23046875,53038.91015625,53038.91015625,0
2016-04-18 00:00:00+00:00,2016-04-19T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53038.91015625,53166.58984375,52516.0,53166.58984375,53166.58984375,0
2016-04-19 00:00:00+00:00,2016-04-20T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53166.58984375,53434.01953125,53107.69921875,53380.94140625,53380.94140625,0
2016-04-20 00:00:00+00:00,2016-04-21T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53380.94140625,53789.75,52975.55859375,53789.75,53789.75,0
2016-04-21 00:00:00+00:00,2016-04-22T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53789.75,54039.171875,53191.37890625,53323.578125,53323.578125,0
2016-04-22 00:00:00+00:00,2016-04-23T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53323.578125,53323.578125,52820.66015625,52925.75,52925.75,0
2016-04-25 00:00:00+00:00,2016-04-26T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52925.75,53031.91015625,52401.05859375,52985.30859375,52985.30859375,0
2016-04-26 00:00:00+00:00,2016-04-27T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52985.30859375,53168.23828125,52768.890625,53062.94921875,53062.94921875,0
2016-04-27 00:00:00+00:00,2016-04-28T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52985.30859375,52985.30859375,52985.30859375,52985.30859375,52985.30859375,0
2016-04-28 00:00:00+00:00,2016-04-29T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53062.94921875,53591.30859375,53062.94921875,53223.98046875,53223.98046875,0
2016-04-29 00:00:00+00:00,2016-04-30T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53223.98046875,53223.98046875,52795.41015625,52957.3203125,52957.3203125,0
2016-05-02 00:00:00+00:00,2016-05-03T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53223.98046875,53223.98046875,53223.98046875,53223.98046875,53223.98046875,0
2016-05-03 00:00:00+00:00,2016-05-04T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52957.3203125,53203.53125,51892.12890625,51912.109375,51912.109375,0
2016-05-04 00:00:00+00:00,2016-05-05T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51912.109375,52098.078125,51478.23046875,51873.5,51873.5,0
2016-05-05 00:00:00+00:00,2016-05-06T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51873.5,52258.53125,51417.890625,51933.80078125,51933.80078125,0
2016-05-06 00:00:00+00:00,2016-05-07T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51933.80078125,51933.80078125,51306.9609375,51417.37890625,51417.37890625,0
2016-05-09 00:00:00+00:00,2016-05-10T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51417.37890625,52048.83984375,51348.71875,51348.71875,51348.71875,0
2016-05-10 00:00:00+00:00,2016-05-11T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51348.71875,51891.21875,51348.71875,51875.26171875,51875.26171875,0
2016-05-11 00:00:00+00:00,2016-05-12T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51875.26171875,52425.91015625,51875.26171875,52130.33984375,52130.33984375,0
